2021-06-24 13:06:713 INFO  BasePage :36 - Launching Chrome Browser
2021-06-25 23:06:67 INFO  BankManagerLoginPage :21 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //button[contains(text(),'Add Customer')]]
2021-06-25 23:06:703 INFO  AddCustomerPage :31 - Enter first name [[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //input[@placeholder='First Name']]
2021-06-25 23:06:909 INFO  AddCustomerPage :36 - Enter last name [[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //input[@placeholder='Last Name']]
2021-06-25 23:06:152 INFO  AddCustomerPage :41 - Enter Post Code [[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //input[@placeholder='Post Code']]
2021-06-25 23:06:190 INFO  AddCustomerPage :46 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //button[@class='btn btn-default']]
2021-06-25 23:06:409 INFO  AddCustomerPage :52 - Getting text from Alert Customer added successfully with customer id :6
2021-06-25 23:06:668 INFO  BankManagerLoginPage :26 - Clicking on Open Account Tab [[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //button[contains(text(),'Open Account')]]
2021-06-25 23:06:331 INFO  OpenAccountPage :25 - Select customer 6from drop down list [[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:569 INFO  OpenAccountPage :30 - select currency Poundfrom drop down list[[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //select[@id='currency']]
2021-06-25 23:06:606 INFO  OpenAccountPage :34 - click on process button[[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //button[contains(text(),'Process')]]
2021-06-25 23:06:707 INFO  OpenAccountPage :40 - Getting text from Alert Account created successfully with account Number :1016
2021-06-25 23:06:733 INFO  OpenAccountPage :47 - Accept on alert
2021-06-25 23:06:775 INFO  HomePage :32 - Clicking on homebutton[[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //button[contains(text(),'Home')]]
2021-06-25 23:06:972 INFO  HomePage :28 - Clicking on CustomerLoginButton[[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //button[contains(text(),'Customer Login')]]
2021-06-25 23:06:507 INFO  CustomersPage :33 - select customer5from Drop down list[[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:640 INFO  CustomersPage :38 - Click On Login Button[[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //button[contains(text(),'Login')]]
2021-06-25 23:06:948 INFO  AccountPage :48 - Clicking on Deposit Button[[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //button[contains(text(),'Deposit')]]
2021-06-25 23:06:284 INFO  AccountPage :53 - enter the amount100to deposit field[[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //input[@type='number']]
2021-06-25 23:06:437 INFO  AccountPage :58 - Click On Deposit amount Button after Amount Selected [[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //button[@type='submit']]
2021-06-25 23:06:464 INFO  AccountPage :62 - Getting Text deposited successfully[[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //span[contains(text(),'Deposit Successful')]]
2021-06-25 23:06:643 INFO  AccountPage :69 - clicking on Withdrawl button[[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[3]/button[3]]
2021-06-25 23:06:738 INFO  AccountPage :74 - enter the amount50on the Withdrawl field[[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //input[@type='number']]
2021-06-25 23:06:779 INFO  AccountPage :78 - Clicking on Withdraw Button After Amount Entered[[ChromeDriver: chrome on WINDOWS (22f3ded87311aa17f310e985a973ff86)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[4]/div[1]/form[1]/button[1]]
2021-06-25 23:06:997 INFO  AccountPage :83 - getting text from Withdrawl Successful messageProxy element for: DefaultElementLocator 'By.xpath: //span[contains(text(),'Transaction successful')]'
2021-06-25 23:06:306 INFO  BasePage :36 - Launching Chrome Browser
2021-06-25 23:06:760 INFO  HomePage :24 - Clicking on Bank Manager Button[[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2021-06-25 23:06:367 INFO  BankManagerLoginPage :21 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //button[contains(text(),'Add Customer')]]
2021-06-25 23:06:783 INFO  AddCustomerPage :31 - Enter first name [[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //input[@placeholder='First Name']]
2021-06-25 23:06:998 INFO  AddCustomerPage :36 - Enter last name [[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //input[@placeholder='Last Name']]
2021-06-25 23:06:223 INFO  AddCustomerPage :41 - Enter Post Code [[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //input[@placeholder='Post Code']]
2021-06-25 23:06:265 INFO  AddCustomerPage :46 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //button[@class='btn btn-default']]
2021-06-25 23:06:491 INFO  AddCustomerPage :52 - Getting text from Alert Customer added successfully with customer id :6
2021-06-25 23:06:762 INFO  BankManagerLoginPage :26 - Clicking on Open Account Tab [[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //button[contains(text(),'Open Account')]]
2021-06-25 23:06:411 INFO  OpenAccountPage :25 - Select customer 6from drop down list [[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:678 INFO  OpenAccountPage :30 - select currency Poundfrom drop down list[[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //select[@id='currency']]
2021-06-25 23:06:714 INFO  OpenAccountPage :34 - click on process button[[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //button[contains(text(),'Process')]]
2021-06-25 23:06:815 INFO  OpenAccountPage :40 - Getting text from Alert Account created successfully with account Number :1016
2021-06-25 23:06:845 INFO  OpenAccountPage :47 - Accept on alert
2021-06-25 23:06:885 INFO  HomePage :32 - Clicking on homebutton[[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //button[contains(text(),'Home')]]
2021-06-25 23:06:123 INFO  HomePage :28 - Clicking on CustomerLoginButton[[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //button[contains(text(),'Customer Login')]]
2021-06-25 23:06:684 INFO  CustomersPage :33 - select customer5from Drop down list[[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:806 INFO  CustomersPage :38 - Click On Login Button[[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //button[contains(text(),'Login')]]
2021-06-25 23:06:151 INFO  AccountPage :49 - Clicking on Deposit Button[[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //button[contains(text(),'Deposit')]]
2021-06-25 23:06:486 INFO  AccountPage :54 - enter the amount100to deposit field[[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[4]/div[1]/form[1]/div[1]/input[1]]
2021-06-25 23:06:641 INFO  AccountPage :59 - Click On Deposit amount Button after Amount Selected [[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //button[@type='submit']]
2021-06-25 23:06:663 INFO  AccountPage :63 - Getting Text deposited successfully[[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //span[contains(text(),'Deposit Successful')]]
2021-06-25 23:06:847 INFO  AccountPage :70 - clicking on Withdrawl button[[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[3]/button[3]]
2021-06-25 23:06:942 INFO  AccountPage :75 - enter the amount50on the Withdrawl field[[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[4]/div[1]/form[1]/div[1]/input[1]]
2021-06-25 23:06:991 INFO  AccountPage :79 - Clicking on Withdraw Button After Amount Entered[[ChromeDriver: chrome on WINDOWS (df19ae42c132bf677a3d13d12851ef18)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[4]/div[1]/form[1]/button[1]]
2021-06-25 23:06:189 INFO  AccountPage :84 - getting text from Withdrawl Successful messageProxy element for: DefaultElementLocator 'By.xpath: //span[contains(text(),'Transaction successful')]'
2021-06-25 23:06:155 INFO  BasePage :36 - Launching Chrome Browser
2021-06-25 23:06:502 INFO  HomePage :24 - Clicking on Bank Manager ButtonProxy element for: DefaultElementLocator 'By.xpath: //button[contains(text(),'Bank Manager Login')]'
2021-06-25 23:06:638 INFO  BankManagerLoginPage :21 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //button[contains(text(),'Add Customer')]]
2021-06-25 23:06:205 INFO  AddCustomerPage :31 - Enter first name [[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //input[@placeholder='First Name']]
2021-06-25 23:06:414 INFO  AddCustomerPage :36 - Enter last name [[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //input[@placeholder='Last Name']]
2021-06-25 23:06:619 INFO  AddCustomerPage :41 - Enter Post Code [[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //input[@placeholder='Post Code']]
2021-06-25 23:06:654 INFO  AddCustomerPage :46 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //button[@class='btn btn-default']]
2021-06-25 23:06:884 INFO  AddCustomerPage :52 - Getting text from Alert Customer added successfully with customer id :6
2021-06-25 23:06:126 INFO  BankManagerLoginPage :26 - Clicking on Open Account Tab [[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //button[contains(text(),'Open Account')]]
2021-06-25 23:06:803 INFO  OpenAccountPage :25 - Select customer 6from drop down list [[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:83 INFO  OpenAccountPage :30 - select currency Poundfrom drop down list[[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //select[@id='currency']]
2021-06-25 23:06:133 INFO  OpenAccountPage :34 - click on process button[[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //button[contains(text(),'Process')]]
2021-06-25 23:06:243 INFO  OpenAccountPage :40 - Getting text from Alert Account created successfully with account Number :1016
2021-06-25 23:06:262 INFO  OpenAccountPage :47 - Accept on alert
2021-06-25 23:06:308 INFO  HomePage :32 - Clicking on homebutton[[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //button[contains(text(),'Home')]]
2021-06-25 23:06:484 INFO  HomePage :28 - Clicking on CustomerLoginButton[[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //button[contains(text(),'Customer Login')]]
2021-06-25 23:06:52 INFO  CustomersPage :33 - select customer5from Drop down list[[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //select[@id='userSelect']]
2021-06-25 23:06:180 INFO  CustomersPage :38 - Click On Login Button[[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //button[contains(text(),'Login')]]
2021-06-25 23:06:492 INFO  AccountPage :49 - Clicking on Deposit Button[[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //button[contains(text(),'Deposit')]]
2021-06-25 23:06:874 INFO  AccountPage :54 - enter the amount100to deposit field[[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[4]/div[1]/form[1]/div[1]/input[1]]
2021-06-25 23:06:16 INFO  AccountPage :59 - Click On Deposit amount Button after Amount Selected [[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //button[@type='submit']]
2021-06-25 23:06:39 INFO  AccountPage :63 - Getting Text deposited successfully[[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //span[contains(text(),'Deposit Successful')]]
2021-06-25 23:06:204 INFO  AccountPage :70 - clicking on Withdrawl button[[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[3]/button[3]]
2021-06-25 23:06:374 INFO  AccountPage :75 - enter the amount50on the Withdrawl field[[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[4]/div[1]/form[1]/div[1]/input[1]]
2021-06-25 23:06:397 INFO  AccountPage :79 - Clicking on Withdraw Button After Amount Entered[[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //body/div[3]/div[1]/div[2]/div[1]/div[4]/div[1]/form[1]/button[1]]
2021-06-25 23:06:552 INFO  AccountPage :84 - getting text from Withdrawl Successful message[[ChromeDriver: chrome on WINDOWS (f0b0c235e471245098a516d71fc12bfe)] -> xpath: //span[contains(text(),'Transaction successful')]]
2021-06-26 00:06:484 INFO  BasePage :36 - Launching Chrome Browser
2021-06-26 00:06:127 INFO  HomePage :24 - Clicking on Bank Manager Button[[ChromeDriver: chrome on WINDOWS (7087cad364d52381d524050e5e0d8b66)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2021-06-26 00:06:979 INFO  BankManagerLoginPage :21 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (7087cad364d52381d524050e5e0d8b66)] -> xpath: //button[contains(text(),'Add Customer')]]
2021-06-26 00:06:226 INFO  AddCustomerPage :31 - Enter first name [[ChromeDriver: chrome on WINDOWS (7087cad364d52381d524050e5e0d8b66)] -> xpath: //input[@placeholder='First Name']]
2021-06-26 00:06:429 INFO  AddCustomerPage :36 - Enter last name [[ChromeDriver: chrome on WINDOWS (7087cad364d52381d524050e5e0d8b66)] -> xpath: //input[@placeholder='Last Name']]
2021-06-26 00:06:648 INFO  AddCustomerPage :41 - Enter Post Code [[ChromeDriver: chrome on WINDOWS (7087cad364d52381d524050e5e0d8b66)] -> xpath: //input[@placeholder='Post Code']]
2021-06-26 00:06:699 INFO  AddCustomerPage :46 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (7087cad364d52381d524050e5e0d8b66)] -> xpath: //button[@class='btn btn-default']]
2021-06-26 00:06:902 INFO  AddCustomerPage :52 - Getting text from Alert Customer added successfully with customer id :6
2021-06-26 00:06:144 INFO  BasePage :36 - Launching Chrome Browser
2021-06-26 00:06:543 INFO  HomePage :24 - Clicking on Bank Manager Button[[ChromeDriver: chrome on WINDOWS (a09092bc7c0e31ecf80f3b0070605251)] -> xpath: //button[contains(text(),'Bank Manager Login')]]
2021-06-26 00:06:885 INFO  BankManagerLoginPage :21 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (a09092bc7c0e31ecf80f3b0070605251)] -> xpath: //button[contains(text(),'Add Customer')]]
2021-06-26 00:06:336 INFO  AddCustomerPage :31 - Enter first name [[ChromeDriver: chrome on WINDOWS (a09092bc7c0e31ecf80f3b0070605251)] -> xpath: //input[@placeholder='First Name']]
2021-06-26 00:06:535 INFO  AddCustomerPage :36 - Enter last name [[ChromeDriver: chrome on WINDOWS (a09092bc7c0e31ecf80f3b0070605251)] -> xpath: //input[@placeholder='Last Name']]
2021-06-26 00:06:759 INFO  AddCustomerPage :41 - Enter Post Code [[ChromeDriver: chrome on WINDOWS (a09092bc7c0e31ecf80f3b0070605251)] -> xpath: //input[@placeholder='Post Code']]
2021-06-26 00:06:803 INFO  AddCustomerPage :46 - Clicking On Add Customer Button [[ChromeDriver: chrome on WINDOWS (a09092bc7c0e31ecf80f3b0070605251)] -> xpath: //button[@class='btn btn-default']]
2021-06-26 00:06:998 INFO  AddCustomerPage :52 - Getting text from Alert Customer added successfully with customer id :6
2021-06-26 00:06:266 INFO  BankManagerLoginPage :26 - Clicking on Open Account Tab [[ChromeDriver: chrome on WINDOWS (a09092bc7c0e31ecf80f3b0070605251)] -> xpath: //button[contains(text(),'Open Account')]]
2021-06-26 00:06:897 INFO  OpenAccountPage :25 - Select customer 6from drop down list [[ChromeDriver: chrome on WINDOWS (a09092bc7c0e31ecf80f3b0070605251)] -> xpath: //select[@id='userSelect']]
2021-06-26 00:06:131 INFO  OpenAccountPage :30 - select currency Poundfrom drop down list[[ChromeDriver: chrome on WINDOWS (a09092bc7c0e31ecf80f3b0070605251)] -> xpath: //select[@id='currency']]
2021-06-26 00:06:181 INFO  OpenAccountPage :34 - click on process button[[ChromeDriver: chrome on WINDOWS (a09092bc7c0e31ecf80f3b0070605251)] -> xpath: //button[contains(text(),'Process')]]
2021-06-26 00:06:275 INFO  OpenAccountPage :40 - Getting text from Alert Account created successfully with account Number :1016
2021-06-26 00:06:297 INFO  OpenAccountPage :47 - Accept on alert
